,time_date,site,continent_id,buyer_country,buyer_region,buyer_city,distance,buyer_id,mobile,package,channel_id,buying_date,dealing_date,adults,children,room,destination_id,destination_type,dealing,regency_continent,regency_country,regency_market,cnt,regency_cluster
300260,1/18/2014 16:15,2,3,66,442,44271,1076.5330000000001,4490,1,0,0,1/18/2014,1/19/2014,1,0,1,8250,1,0,1,2,50,628,23
10654,10/8/2014 18:58,23,1,1,395,29254,893.8873,6562,0,1,1,1/16/2015,1/18/2015,2,0,1,8253,1,0,2,6,70,19,23
15727,12/2/2014 11:05,2,3,66,403,8008,503.5705,4093,0,0,9,12/6/2014,12/7/2014,1,0,1,40862,4,0,1,2,50,701,23
194042,6/23/2014 1:01,2,3,66,442,52415,583.8669,2755,0,0,9,6/28/2014,6/29/2014,2,2,1,14803,1,0,2,2,50,558,23
302055,12/13/2014 20:54,2,3,66,311,16083,1480.1989999999998,6875,0,0,9,1/7/2015,1/9/2015,2,0,1,12192,6,0,1,2,50,406,23
262449,7/3/2014 20:54,2,3,66,174,18354,191.3443,8584,0,0,1,7/4/2014,7/5/2014,4,0,1,11835,1,0,1,2,50,633,23
45409,10/22/2013 18:55,28,1,66,174,24103,8.1844,1802,0,0,9,10/22/2013,10/24/2013,2,1,1,12603,5,1,1,2,50,365,23
56067,10/13/2014 17:46,2,3,66,184,12359,75.7342,8575,0,0,2,10/19/2014,11/1/2014,1,0,1,30755,4,0,1,2,50,656,23
123366,4/22/2014 10:04,2,3,66,143,26103,531.2405,8602,1,1,2,6/26/2014,6/29/2014,1,0,1,1223,3,0,1,2,50,682,23
251045,3/19/2013 16:44,2,3,66,174,11491,370.3021,3469,0,0,7,5/11/2013,5/18/2013,2,3,1,12175,6,0,1,2,50,366,23
331994,6/21/2013 13:08,24,2,66,174,24103,828.1967,3040,0,0,5,7/12/2013,7/13/2013,2,2,1,42601,6,0,3,2,50,1553,23
128962,10/3/2014 20:37,26,0,215,715,136,1268.463,1540,0,0,9,11/2/2014,11/9/2014,4,1,2,12175,6,0,3,2,50,366,23
324393,7/10/2013 12:39,23,1,1,189,38883,4564.7957,9624,0,0,5,9/30/2013,10/9/2013,1,1,1,8267,1,1,1,2,50,675,23
196719,6/19/2014 7:04,2,3,66,314,31381,92.9071,8997,0,0,9,7/3/2014,7/6/2014,1,3,1,32175,4,0,1,2,50,696,23
168230,12/23/2014 15:41,2,3,66,174,26232,1925.4117,6508,0,0,9,1/18/2015,1/19/2015,1,0,1,8266,1,0,1,2,50,411,23
170204,6/21/2014 1:58,34,3,205,135,27655,2024.1049,89,0,0,9,6/28/2014,6/29/2014,1,0,1,7635,3,0,1,2,50,675,23
71588,8/8/2014 21:53,2,3,66,288,11997,753.4586,7698,0,0,9,8/12/2014,8/13/2014,2,0,1,23794,1,0,1,2,50,477,23
248062,1/26/2014 20:27,2,3,66,442,12416,138.7013,5358,1,0,9,5/1/2014,5/4/2014,2,0,1,12324,5,0,2,2,50,743,23
247249,6/23/2014 22:05,2,3,66,462,49272,679.9667,3449,0,0,9,7/4/2014,7/5/2014,4,0,2,8279,1,1,1,2,50,1230,23
17594,8/11/2014 22:24,2,3,66,318,51298,651.3831,7501,0,1,7,8/25/2014,8/27/2014,2,0,1,11319,1,0,1,2,50,681,23
254095,4/22/2014 6:05,2,3,66,220,2086,202.9897,9260,0,0,9,4/25/2014,4/26/2014,2,0,1,14127,4,0,1,2,50,682,23
288121,3/29/2014 14:19,11,3,205,354,23208,1754.4744,8113,0,1,5,4/20/2014,4/22/2014,2,0,1,8228,1,0,5,2,198,371,23
262480,10/17/2014 22:36,34,3,205,354,41495,70.4078,8806,0,0,9,12/1/2014,12/2/2014,1,2,1,59679,6,0,1,2,50,447,23
209563,5/22/2013 19:51,2,3,66,226,50659,235.8522,8746,0,0,4,5/25/2013,5/26/2013,4,1,2,33521,6,0,1,2,50,1235,23
76592,12/18/2014 10:06,2,3,66,448,53078,134.9864,8633,0,0,9,3/13/2015,3/15/2015,1,0,1,1427,1,0,2,2,50,748,23
75335,5/16/2014 17:11,23,1,1,366,3336,703.0622,4908,0,0,5,7/21/2014,7/28/2014,2,2,1,8253,1,0,1,6,70,19,23
266410,1/14/2014 14:52,2,3,66,258,12217,649.8181,6890,0,0,9,1/15/2014,1/16/2014,1,0,1,45093,1,0,1,2,50,908,23
165881,6/30/2014 9:55,2,3,66,294,7976,690.5478,2997,0,0,9,6/30/2014,7/3/2014,1,0,1,263,1,0,1,2,50,455,23
247244,6/23/2014 21:56,2,3,66,462,49272,679.9667,3449,0,0,9,7/4/2014,7/6/2014,2,0,1,8279,1,0,1,2,50,1230,23
85533,12/30/2014 17:02,2,3,66,174,6735,2268.485,6610,0,0,5,2/13/2015,2/14/2015,2,2,1,11353,1,1,1,2,50,699,23
37365,2/17/2013 15:27,2,3,66,311,45545,118.3044,4583,0,0,3,5/24/2013,5/26/2013,2,2,1,8828,1,0,1,2,50,546,23
184189,2/13/2013 19:04,2,3,205,354,25315,852.3442,3455,0,0,9,5/4/2013,5/5/2013,2,1,1,26367,1,0,1,2,50,192,23
302717,11/11/2014 13:21,2,3,66,348,34146,479.2949,9502,0,0,9,1/3/2015,1/4/2015,2,0,1,8233,1,1,1,2,50,640,23
54329,7/24/2014 10:53,8,4,77,977,53780,9712.4398,6780,0,0,9,11/19/2014,11/28/2014,2,0,1,8268,1,0,1,2,50,682,23
186441,2/20/2013 14:33,2,3,66,467,52284,803.9139,7387,0,1,9,5/24/2013,5/28/2013,2,0,1,11319,1,0,2,2,50,681,23
152615,10/15/2013 15:11,2,3,66,174,16634,329.2481,133,0,1,9,10/27/2013,10/31/2013,2,0,1,12132,1,0,1,2,50,366,23
236897,12/18/2014 22:13,2,3,66,333,3067,1420.565,6464,0,0,2,12/30/2014,1/3/2015,2,0,1,8279,1,0,1,2,50,1230,23
14865,8/8/2014 8:13,2,3,66,220,775,278.9139,829,0,0,9,8/13/2014,8/14/2014,2,0,1,11353,1,0,1,2,50,699,23
283280,12/7/2014 15:27,34,3,205,354,49492,351.0361,465,0,0,9,12/25/2014,12/27/2014,2,0,1,8267,1,0,1,2,50,675,23
153841,10/15/2014 11:24,2,3,66,363,12841,193.2217,2315,0,0,9,11/27/2014,11/28/2014,2,0,1,24902,6,0,1,2,50,674,23
251048,7/26/2013 22:28,2,3,66,174,11491,63.7938,3469,0,0,0,7/27/2013,7/28/2013,2,3,1,29317,4,0,1,2,50,827,23
267726,10/10/2013 18:15,2,3,215,646,51733,1279.9387,743,0,1,9,10/24/2013,10/28/2013,1,0,1,8268,1,1,1,2,50,682,23
8780,10/23/2014 11:39,2,3,66,174,16634,40.6875,914,1,0,9,10/25/2014,10/26/2014,2,0,1,8279,1,0,1,2,50,1230,23
216001,12/24/2014 11:11,23,1,1,318,2096,598.5549,5055,0,0,5,4/13/2015,4/15/2015,2,0,1,53533,3,0,1,6,70,19,23
21422,1/17/2013 17:19,2,3,66,220,2086,200.9063,7541,1,0,0,1/19/2013,1/21/2013,2,1,1,29982,4,0,1,2,50,682,23
90596,12/27/2013 23:01,2,3,66,174,24103,10.6088,466,0,0,9,12/31/2013,1/3/2014,1,0,1,8254,1,1,1,2,50,365,23
150593,9/9/2014 11:35,2,3,66,311,16343,1255.5769,4489,0,1,0,9/28/2014,10/2/2014,2,0,1,8260,1,0,1,2,50,701,23
56064,10/10/2014 20:22,2,3,66,184,12359,592.102,8575,0,0,7,11/2/2014,11/29/2014,1,0,1,8250,1,0,1,2,50,628,23
102261,12/12/2013 20:02,24,2,66,348,48862,12.1791,2634,0,0,1,12/14/2013,12/15/2013,1,0,1,12576,5,0,1,2,50,676,23
110127,12/22/2014 7:09,11,3,205,411,50761,415.8743,9990,0,0,2,1/16/2015,1/19/2015,2,0,1,25964,6,0,1,2,198,371,23
129973,5/20/2014 12:06,2,3,66,196,2428,8.3608,4801,0,0,9,6/1/2014,6/2/2014,2,0,1,8291,1,0,1,2,50,191,23
249585,12/30/2014 19:17,2,3,66,174,15714,38.5842,734,0,0,2,12/31/2014,1/1/2015,2,0,1,12268,6,0,1,2,50,1230,23
257587,11/18/2014 7:42,2,3,66,348,7463,50.2857,9045,0,0,9,11/19/2014,11/20/2014,2,0,1,18741,1,0,1,2,50,462,35
67033,2/14/2014 18:11,23,1,1,436,21686,324.6646,9751,0,0,9,4/4/2014,4/6/2014,2,2,1,21788,6,1,1,6,105,29,35
102817,10/6/2014 17:13,24,2,1,457,42003,441.4764,4451,1,0,9,10/8/2014,10/10/2014,1,0,1,19932,1,0,1,6,105,1859,35
40704,7/25/2013 16:38,8,4,77,977,53780,9700.6089,2382,0,0,2,9/13/2013,9/15/2013,2,0,1,8260,1,0,1,2,50,701,35
195912,2/7/2013 18:53,23,1,1,395,29254,144.2562,6042,0,0,5,2/9/2013,2/10/2013,2,1,1,33389,6,1,1,6,105,12,35
54339,8/13/2014 23:34,8,4,77,977,53078,9944.4452,6780,0,0,9,10/20/2014,10/22/2014,1,0,1,21787,6,0,1,6,105,29,35
71682,8/12/2014 23:41,26,0,215,554,25674,6649.1902,7993,1,0,9,8/26/2014,8/28/2014,2,0,1,12492,5,0,1,6,105,29,35
88242,10/1/2013 12:53,2,3,66,143,26923,4411.8479,3087,0,1,0,7/11/2014,7/11/2014,2,0,1,8253,1,0,2,6,70,19,35
149637,12/9/2013 9:42,2,3,66,220,23801,7824.2171,1781,0,0,9,12/19/2013,12/26/2013,2,0,1,23357,6,0,1,3,48,153,35
251604,7/23/2014 6:11,11,3,205,385,38093,3419.6996,4700,0,0,5,9/21/2014,9/27/2014,2,0,1,12254,6,0,2,6,204,27,35
242908,7/17/2014 20:44,2,3,66,149,9938,16.0093,8856,1,0,3,7/18/2014,7/20/2014,2,0,1,26424,1,0,2,2,50,950,35
340911,5/18/2013 0:31,2,3,66,356,33823,5123.4499,5798,0,0,3,6/26/2013,6/27/2013,1,1,1,12402,5,0,2,6,204,1790,35
237755,9/12/2013 9:18,2,3,66,174,30487,47.0186,4079,0,0,9,9/15/2013,9/17/2013,2,0,1,24124,6,0,1,2,50,363,35
119031,1/23/2014 11:08,13,1,46,157,34868,735.352,6264,0,0,5,4/24/2014,4/28/2014,4,0,2,53949,3,0,1,6,105,29,35
123209,10/25/2014 22:33,2,3,66,462,52482,4996.1878,7601,0,0,9,9/9/2015,9/16/2015,1,0,1,8745,1,0,1,6,204,27,35
251168,9/3/2013 7:06,24,2,55,174,5404,124.9389,3990,0,0,1,9/3/2013,9/4/2013,2,0,1,19520,1,0,1,6,77,154,35
129419,10/21/2014 17:02,2,3,66,321,39933,296.2182,3577,0,0,1,12/27/2014,12/29/2014,4,0,1,26114,4,0,1,2,50,1030,35
48252,2/9/2013 15:57,23,1,1,318,2304,1062.6148,6050,0,0,9,8/14/2013,8/15/2013,2,2,1,21780,6,0,2,6,208,1480,35
284198,7/8/2013 11:10,23,1,1,395,29254,130.7548,1860,0,0,1,7/8/2013,7/11/2013,2,0,1,60030,6,0,15,6,105,1861,35
328246,4/2/2013 12:22,8,4,77,401,29226,9031.706,1899,0,0,5,10/17/2013,10/26/2013,2,0,1,6202,3,0,1,2,198,1233,35
256208,9/2/2013 17:40,2,3,66,356,49633,250.1038,5854,0,0,4,9/24/2013,9/26/2013,2,0,1,4844,3,0,2,2,50,1180,35
73791,2/19/2014 10:33,23,1,1,318,8998,1001.5624,2739,0,1,5,8/2/2014,8/9/2014,4,0,2,21766,1,0,2,6,208,1418,35
117708,11/9/2014 13:17,2,3,66,220,47307,2.2987,202,0,0,9,11/11/2014,11/22/2014,1,0,1,11353,1,0,1,2,50,699,35
25750,8/22/2014 1:06,24,2,46,347,6835,149.9002,9142,1,0,9,8/22/2014,8/23/2014,1,0,1,20855,1,0,1,6,144,1327,35
23986,10/11/2014 19:55,8,4,77,520,14746,10578.6359,5203,0,0,1,10/12/2014,10/19/2014,2,0,1,8804,1,0,1,6,70,134,35
129199,7/17/2014 8:53,2,3,66,149,20498,138.056,2180,0,0,9,10/10/2014,10/11/2014,2,3,1,26452,6,0,1,2,50,478,35
251603,7/23/2014 6:10,11,3,205,385,38093,3420.1737,4700,0,0,5,9/21/2014,9/27/2014,2,0,1,12254,6,0,1,6,204,27,35
72560,8/5/2013 17:47,10,0,182,416,14197,6112.2535,9710,0,0,5,8/24/2013,8/25/2013,8,0,4,8802,1,1,1,2,50,503,35
267326,7/9/2014 17:39,11,3,205,354,11747,68.0985,9815,0,0,5,7/17/2014,7/18/2014,2,0,1,25999,1,0,1,2,198,1182,35
212291,7/12/2014 22:41,23,1,1,395,29254,245.3709,2958,1,0,1,9/27/2014,9/28/2014,2,0,1,55866,3,0,1,6,105,35,35
312125,6/25/2014 9:31,23,1,1,401,9000,829.1085,2850,0,0,5,7/1/2014,7/6/2014,2,2,1,8745,1,0,1,6,204,27,35
3709,8/14/2013 15:14,2,3,66,220,26643,5148.1631,7292,0,0,9,9/17/2013,9/21/2013,1,0,1,21788,6,0,1,6,105,29,35
81456,12/28/2014 15:48,2,3,66,448,18816,4373.515,6369,0,0,9,7/14/2015,7/18/2015,3,0,1,8785,1,0,1,6,105,35,35
196084,9/4/2014 14:40,2,3,66,337,22627,1521.5523,7174,0,1,9,9/28/2014,10/3/2014,2,0,1,8816,1,0,1,4,163,1935,35
89476,5/11/2014 14:46,2,3,66,174,24103,8328.058,6823,0,0,3,10/1/2014,10/29/2014,2,0,1,23049,3,0,1,3,48,153,35
100860,8/23/2014 14:35,2,3,66,220,48064,4579.3396,6287,0,0,9,9/3/2014,9/6/2014,2,0,1,8745,1,0,1,6,204,1614,35
56117,7/25/2014 17:04,11,3,205,135,27655,5111.4667,8716,0,0,1,9/8/2014,9/11/2014,2,0,1,21788,6,0,1,6,105,29,35
144267,5/6/2014 14:12,23,1,1,329,34993,757.7572,9188,0,1,3,7/25/2014,7/29/2014,1,0,1,8245,1,0,4,6,22,245,35
130088,10/12/2014 14:49,23,1,1,395,29254,0.7583,5031,0,0,9,11/1/2014,11/2/2014,2,0,1,18492,6,0,2,6,105,29,35
341960,7/12/2014 9:50,34,3,205,411,50761,5829.8137,2253,0,0,5,9/27/2014,9/30/2014,2,0,1,18773,1,0,1,6,22,1794,35
123214,10/25/2014 22:52,2,3,66,462,52482,4998.1959,7601,0,0,9,9/9/2015,9/16/2015,1,0,1,8745,1,0,1,6,204,27,35
122098,12/21/2014 12:46,2,3,66,333,3067,132.2027,1702,0,0,1,12/22/2014,12/23/2014,3,0,1,27714,6,0,1,2,50,466,35
208324,3/14/2014 6:22,2,3,66,258,24503,4293.2401,4442,0,0,9,4/7/2014,4/10/2014,2,0,1,20863,1,0,1,6,144,1467,35
175225,12/31/2014 13:11,2,3,66,174,26232,6967.4721,7678,0,1,2,2/4/2015,2/7/2015,2,0,1,56217,6,0,1,6,22,300,35
168751,9/1/2013 21:02,23,1,1,318,2096,1756.4397,6798,0,1,9,9/16/2013,9/22/2013,1,0,1,23631,1,0,1,6,12,807,35
177680,9/9/2014 22:24,23,1,1,165,8841,4604.5859,2614,0,0,3,12/23/2014,12/30/2014,2,0,1,15137,1,0,1,6,66,1014,35
67043,2/19/2014 11:25,23,1,1,436,21686,324.1176,9751,0,0,9,4/4/2014,4/6/2014,2,2,1,18488,6,0,1,6,105,29,35
131476,11/19/2014 11:19,2,3,66,174,5938,8107.2069,8115,0,0,2,3/28/2015,3/30/2015,2,0,1,8796,1,1,1,3,104,1003,35
11937,7/18/2014 19:25,2,3,66,471,35252,143.5433,2824,0,0,2,10/15/2014,10/18/2014,2,0,1,27265,1,0,1,2,50,1076,35
269088,7/2/2014 18:50,23,1,1,318,2096,68.5103,2659,1,0,9,7/4/2014,7/6/2014,2,1,1,20185,6,0,1,6,105,808,35
237459,3/25/2014 0:35,2,3,66,174,14576,5628.4554,1612,0,0,0,4/3/2014,4/4/2014,1,0,1,8745,1,0,1,6,204,27,35
201985,11/11/2014 14:25,13,1,46,398,55607,220.3988,2118,0,0,9,1/28/2015,2/1/2015,2,0,2,20863,1,0,1,6,144,1467,35
165774,6/28/2013 9:33,2,3,66,294,10593,780.9621,2997,0,0,9,7/1/2013,7/2/2013,1,0,1,27764,6,1,1,2,50,1063,35
185285,3/7/2014 18:31,23,1,1,392,4396,163.8678,5903,0,0,5,3/12/2014,3/13/2014,1,0,1,18046,1,0,1,6,105,1808,35
183645,6/12/2014 12:42,2,3,66,311,38374,906.9234,2477,0,0,9,6/23/2014,6/27/2014,1,0,1,4966,3,0,1,2,50,428,35
279755,8/15/2013 2:20,23,1,1,219,24592,714.1974,3122,0,0,9,8/20/2013,8/24/2013,2,0,1,21027,6,0,1,6,204,1783,35
128074,2/13/2013 22:36,2,3,66,174,27251,517.8825,7553,1,0,0,2/14/2013,2/15/2013,2,1,1,3373,3,0,1,2,50,970,35
120551,6/6/2014 13:27,2,3,66,196,2428,209.6799,6296,0,0,2,6/20/2014,6/22/2014,4,0,1,12232,6,0,2,2,50,675,35
251598,7/23/2014 6:03,11,3,205,385,38093,3421.5104,4700,0,0,5,9/21/2014,9/27/2014,2,0,1,12242,6,0,1,6,204,27,35
151497,2/28/2014 5:42,24,2,1,318,2096,598.1178,5623,0,0,9,2/28/2014,3/3/2014,2,0,1,12209,6,0,1,6,70,19,35
24741,12/29/2013 11:58,2,3,215,780,18507,1278.0645,6902,0,0,9,1/20/2014,1/27/2014,1,0,1,8260,1,0,1,2,50,701,35
238798,4/12/2014 6:08,2,3,66,447,25977,636.0941,1566,0,0,9,5/8/2014,5/9/2014,2,0,1,24124,6,0,1,2,50,363,35
290124,10/17/2014 2:36,28,1,66,442,47582,141.5414,2084,0,0,9,10/16/2014,10/17/2014,2,0,1,4324,3,0,1,2,50,1264,35
119042,1/23/2014 15:14,13,1,46,157,34868,735.1057,6264,0,0,5,4/24/2014,4/28/2014,4,0,2,21787,6,0,1,6,105,29,35
295916,8/11/2014 20:59,23,1,1,441,22427,23.3207,4945,0,0,0,9/19/2014,9/21/2014,2,0,1,8785,1,0,1,6,105,35,35
251172,5/13/2014 6:38,24,2,1,395,17843,165.6806,3990,0,0,1,5/14/2014,5/15/2014,2,0,1,8740,1,0,2,6,105,12,35
270320,10/22/2014 17:34,23,1,1,315,36082,617.5063,4915,0,0,5,11/28/2014,12/1/2014,2,2,1,36993,4,0,1,6,105,1846,35
67035,2/17/2014 15:47,23,1,1,436,21686,324.9195,9751,0,0,9,4/4/2014,4/6/2014,2,2,1,21788,6,0,4,6,105,29,35
38064,7/4/2014 11:26,23,1,1,322,37550,380.94,5956,0,0,0,7/8/2014,7/12/2014,2,1,1,19932,1,0,1,6,105,1859,35
339651,12/3/2014 16:12,23,1,1,436,21686,1108.9501,1360,0,1,2,1/2/2015,1/5/2015,2,0,1,8245,1,0,1,6,22,245,35
257903,11/22/2014 15:27,2,3,66,174,16634,738.6273,9704,0,0,9,11/28/2014,11/29/2014,8,0,4,619,3,0,1,2,50,859,35
208326,3/14/2014 6:28,2,3,66,258,24503,4293.7769,4442,0,0,9,4/7/2014,4/10/2014,2,0,1,20863,1,1,1,6,144,1467,35
237454,3/25/2014 0:30,2,3,66,174,14576,5630.1194,1612,0,0,0,4/3/2014,4/4/2014,1,0,1,8745,1,0,1,6,204,1614,35
3710,8/14/2013 15:14,2,3,66,220,26643,5147.649,7292,0,0,9,9/17/2013,9/21/2013,1,0,1,21788,6,0,2,6,105,29,35
48281,9/20/2013 15:33,23,1,1,184,28154,383.952,6050,0,0,9,9/25/2013,9/26/2013,1,0,1,22557,6,0,1,6,204,1776,35
119043,1/23/2014 15:17,13,1,46,157,34868,735.1057,6264,0,0,5,4/24/2014,4/28/2014,4,0,2,21787,6,1,1,6,105,29,35
255103,4/3/2013 19:27,13,1,46,172,56153,699.1425,2984,0,0,5,4/14/2013,4/16/2013,1,0,1,22445,1,0,2,6,105,771,35
130091,10/12/2014 15:15,23,1,1,395,29254,0.7583,5031,0,0,9,11/1/2014,11/2/2014,2,0,1,18492,6,1,1,6,105,29,35
340913,5/18/2013 0:45,2,3,66,356,33823,5141.5752,5798,0,0,3,6/26/2013,6/27/2013,1,1,1,12402,5,0,1,6,204,158,35
222916,4/5/2014 10:36,23,1,1,318,2096,187.4495,1219,0,0,1,4/5/2014,4/7/2014,2,0,1,19039,1,1,1,6,105,1855,35
184736,2/13/2014 15:02,8,4,77,824,15015,10549.5497,4995,0,0,5,6/27/2014,6/28/2014,2,0,1,12247,6,0,1,6,204,27,35
75609,8/10/2014 20:43,2,3,66,196,2428,7896.245,6231,1,0,9,1/15/2015,1/18/2015,2,0,1,1918,1,0,1,5,122,1462,35
334584,9/25/2014 21:42,23,1,1,436,21686,363.9355,9388,1,0,1,11/17/2014,11/20/2014,2,0,1,8745,1,0,1,6,204,27,35
119038,1/23/2014 14:38,13,1,46,157,34868,734.4313,6264,0,0,5,4/24/2014,4/28/2014,4,0,2,21787,6,0,1,6,105,29,35
195153,10/7/2014 15:17,23,1,1,322,1782,543.7252,4823,0,0,5,10/22/2014,10/24/2014,2,0,2,22434,1,0,1,6,105,977,35
251592,7/23/2014 5:49,11,3,205,385,38093,3423.6591,4700,0,0,5,9/21/2014,9/27/2014,2,0,1,23061,6,0,1,6,204,1614,35
222958,9/24/2014 14:53,23,1,1,318,2096,152.0017,1219,0,0,0,10/10/2014,10/11/2014,2,0,1,8785,1,0,1,6,105,35,35
176692,5/10/2013 8:55,13,1,46,172,37330,181.1844,1266,0,1,9,5/13/2013,5/14/2013,1,0,1,8741,1,0,1,6,144,13,35
256202,5/22/2013 12:45,2,3,66,356,49633,250.2825,5854,0,0,2,5/24/2013,5/25/2013,2,0,1,4844,3,0,4,2,50,1180,35
150920,4/11/2014 10:18,8,4,77,871,36643,10261.7556,5209,0,0,5,6/25/2014,6/28/2014,2,0,1,22554,6,0,1,6,204,1776,35
264190,6/5/2013 18:01,24,2,46,171,43387,1102.6867,4149,0,0,1,6/7/2013,6/8/2013,2,0,1,8245,1,0,3,6,22,245,35
165408,10/20/2014 11:49,23,1,1,395,29254,4655.8558,2331,0,1,0,12/31/2014,1/8/2015,2,1,1,15137,1,0,1,6,66,1014,35
333685,8/16/2013 16:01,23,1,1,435,22633,318.183,2625,0,0,9,8/22/2013,8/29/2013,2,0,1,20902,6,0,1,6,204,1791,35
97948,5/25/2013 20:42,34,3,205,385,45494,1534.6854,8312,0,0,9,12/15/2013,12/20/2013,2,1,1,8260,1,0,2,2,50,701,35
150891,7/23/2013 14:39,8,4,77,871,36643,10299.2442,5209,0,0,9,9/19/2013,9/23/2013,4,0,1,8745,1,0,2,6,204,27,35
279758,9/4/2013 0:29,23,1,1,219,42884,276.8072,3122,1,0,2,9/21/2013,9/23/2013,2,0,1,20255,6,0,1,6,105,1854,35
251174,5/13/2014 6:42,24,2,1,395,17843,156.6848,3990,0,0,1,5/14/2014,5/15/2014,2,0,1,8740,1,0,1,6,105,12,35
132323,4/24/2013 6:18,2,3,66,348,48862,4188.241,1006,0,0,9,5/17/2013,5/18/2013,2,0,1,27821,6,0,2,6,107,234,35
232283,6/25/2013 15:43,13,1,46,336,13709,0.426,5844,0,0,5,11/11/2013,11/16/2013,1,0,1,20863,1,0,4,6,144,1467,35
234464,11/6/2013 14:44,8,4,77,462,3492,2572.7107,4630,0,0,5,1/6/2014,1/7/2014,4,4,4,12598,5,0,1,3,151,1236,35
200235,7/27/2014 18:34,2,3,66,174,9890,6152.0776,7788,0,0,9,11/29/2014,11/30/2014,1,1,1,14038,6,0,1,6,105,35,35
288416,5/14/2014 10:42,2,3,66,346,49400,1012.7331,8636,0,1,2,6/2/2014,6/8/2014,2,0,1,66,1,0,1,2,50,423,35
138478,4/23/2013 21:58,2,3,43,425,40771,1869.5218,6305,0,0,9,5/1/2013,5/3/2013,1,0,1,21144,6,0,6,6,204,1756,35
230641,9/15/2014 11:23,23,1,1,154,44151,223.5909,5702,0,0,5,9/17/2014,9/21/2014,2,0,1,18488,6,0,1,6,105,29,35
133401,8/19/2013 22:27,37,1,69,986,4611,4416.3214,4946,0,0,4,9/16/2013,9/17/2013,1,0,1,11853,1,0,1,2,50,702,35
219399,9/7/2013 11:38,23,1,1,427,30479,93.2711,5066,0,0,1,9/14/2013,9/16/2013,2,1,1,53949,3,0,1,6,105,29,35
119034,1/23/2014 11:12,13,1,46,157,34868,734.6246,6264,0,0,5,4/24/2014,4/28/2014,4,0,2,53949,3,0,1,6,105,29,35
164055,6/10/2014 15:46,2,3,66,174,23578,64.9173,303,0,0,0,6/16/2014,6/18/2014,3,0,3,12001,1,0,1,2,50,967,35
234679,2/26/2014 14:28,2,3,66,348,3263,1208.4404,5168,0,0,0,3/15/2014,3/17/2014,2,0,1,44045,3,0,1,2,50,701,35
123674,6/19/2014 17:12,2,3,66,322,36507,4462.1798,9797,0,0,3,7/9/2014,7/15/2014,3,1,1,8745,1,0,1,6,204,1614,35
41575,6/30/2014 11:27,23,1,1,365,19156,74.0075,4143,0,0,5,8/16/2014,8/23/2014,2,1,1,15304,1,0,1,6,105,919,35
219601,11/13/2014 12:58,23,1,1,427,30479,907.2933,5066,0,0,1,12/25/2014,12/29/2014,1,0,1,8253,1,0,1,6,70,19,35
328431,5/16/2014 16:12,8,4,77,401,29226,10040.6724,1899,0,0,5,6/24/2014,6/28/2014,2,0,1,12241,6,0,1,6,204,27,35
3703,8/6/2013 13:28,2,3,66,220,5444,5196.3478,7292,0,0,9,9/17/2013,9/21/2013,1,0,1,21788,6,0,1,6,105,29,35
119040,1/23/2014 15:13,13,1,46,157,34868,734.4313,6264,0,0,5,4/24/2014,4/28/2014,4,0,2,21787,6,0,1,6,105,29,35
9166,6/9/2013 22:15,34,3,205,385,46963,4092.7864,3444,0,0,9,9/7/2013,9/8/2013,1,0,1,21788,6,0,1,6,105,29,35
138488,4/25/2013 8:02,2,3,43,425,40771,1869.5218,6305,0,0,9,5/1/2013,5/4/2013,1,0,1,21144,6,0,1,6,204,1756,35
267386,9/30/2014 17:14,11,3,205,354,11747,5771.1086,9815,0,0,2,1/17/2015,1/20/2015,2,0,1,15300,5,0,1,3,0,1447,35
262320,7/26/2014 16:52,2,3,66,220,49937,118.5417,8268,1,0,0,8/1/2014,8/3/2014,2,1,1,11621,1,0,1,2,50,703,35
7276,8/4/2014 10:37,13,1,46,347,24674,281.2261,4622,0,0,9,8/17/2014,8/20/2014,2,1,1,14384,6,0,1,6,204,158,35
219600,11/13/2014 12:37,23,1,1,427,30479,907.2933,5066,0,1,1,12/25/2014,12/29/2014,4,0,2,8253,1,0,1,6,70,19,35
11938,7/20/2014 19:29,2,3,66,471,15802,100.5616,2824,0,0,9,10/15/2014,10/18/2014,2,0,1,27265,1,0,1,2,50,1076,35
154850,4/11/2013 13:00,8,4,77,462,3492,8375.2032,5204,0,0,0,7/4/2013,7/6/2013,2,0,1,14038,6,0,1,6,105,35,35
251177,5/13/2014 6:46,24,2,1,395,17843,160.8666,3990,0,0,1,5/14/2014,5/15/2014,2,0,1,33389,6,0,1,6,105,12,35
140250,9/19/2014 8:05,2,3,66,442,9891,793.3345,38,1,0,0,10/4/2014,10/5/2014,2,0,1,15575,1,0,1,2,50,642,35
123641,6/13/2014 2:04,2,3,66,322,36507,4454.391,9797,0,0,9,7/9/2014,7/17/2014,2,1,1,12254,6,0,1,6,204,27,35
106839,5/2/2014 13:41,8,4,77,401,29226,10064.0285,9308,0,0,5,9/26/2014,9/30/2014,2,0,1,29566,4,0,1,6,77,2,35
281239,3/12/2013 13:55,8,4,77,824,22219,10546.1842,6033,0,0,5,9/20/2013,9/23/2013,3,2,1,8745,1,0,2,6,204,27,35
251810,10/22/2014 7:41,11,3,205,385,1347,3429.0571,4700,0,0,5,11/21/2014,11/29/2014,2,0,1,12243,6,0,1,6,204,27,35
